Avg.Daily.Particulates,Chlamydia.Rate,County,Dentist.Ratio,FIPS,MV.Mortality.Rate,Mentally.Unhealthy.Days,Perc.Children.in.Poverty,Perc.Diabetic.Screening,Perc.Excessive.Drinking,Perc.Fair.Poor.Health,Perc.Fast.Foods,Perc.High.School.Grad,Perc.Limited.Access,Perc.Low.Birth.Weight,Perc.Mammography,Perc.No.Soc.Emo.Support,Perc.Obese,Perc.Physically.Inactive,Perc.Single.Parent.HH,Perc.Smokers,Perc.Some.College,Perc.Unemployed,Perc.Uninsured,Perc.pop.in.viol,Physically.Unhealthy.Days,Pr.Care.Physician.Ratio,Prev.Hosp.Stay.Rate,Rec.Facility.Rate,State,Teen.Birth.Rate,Violent.Crime.Rate,YPLL.Rate,source,FIPS1,FIPS2
12.0,522.0,205,6540.0,51025,20.0,4.0,31.0,89.0,16.0,15.0,50.0,82.0,5.0,11.0,66.0,25.0,36.0,29.0,51.0,29.0,39.0,11.0,18.0,11.0,3.0,3487.0,80.0,6.0,46,46.0,120.0,,test,51,025
12.0,450.0,469,1445.0,51053,21.0,3.0,19.0,83.0,15.0,19.0,50.0,82.0,6.0,10.0,65.0,25.0,34.0,24.0,41.0,31.0,48.0,7.0,17.0,0.0,3.0,1399.0,72.0,4.0,46,33.0,192.0,,test,51,053
12.0,127.0,538,1202.0,51059,5.0,2.0,9.0,84.0,20.0,7.0,54.0,91.0,1.0,7.0,65.0,14.0,24.0,19.0,18.0,12.0,79.0,4.0,13.0,0.0,2.0,1065.0,39.0,11.0,46,17.0,85.0,,test,51,059
13.0,130.0,571,7225.0,51069,15.0,3.0,12.0,87.0,14.0,13.0,54.0,87.0,3.0,7.0,60.0,16.0,29.0,26.0,25.0,21.0,58.0,6.0,16.0,0.0,3.0,2804.0,82.0,10.0,46,36.0,147.0,,test,51,069
13.0,161.0,642,5220.0,51077,28.0,5.0,29.0,87.0,9.0,20.0,27.0,85.0,6.0,8.0,67.0,14.0,29.0,29.0,24.0,24.0,47.0,10.0,20.0,0.0,3.0,1935.0,91.0,0.0,46,47.0,152.0,,test,51,077
12.0,343.0,648,7880.0,51081,23.0,4.0,26.0,86.0,8.0,15.0,100.0,89.0,3.0,12.0,55.0,18.0,34.0,30.0,43.0,20.0,26.0,9.0,15.0,0.0,3.0,1529.0,116.0,0.0,46,83.0,138.0,,test,51,081
13.0,439.0,667,3078.0,51083,31.0,4.0,26.0,90.0,11.0,17.0,54.0,86.0,11.0,12.0,61.0,28.0,33.0,33.0,42.0,22.0,52.0,11.0,17.0,0.0,4.0,1810.0,55.0,11.0,46,48.0,131.0,,test,51,083
12.0,199.0,778,1103.0,51095,8.0,3.0,11.0,91.0,11.0,9.0,47.0,89.0,6.0,7.0,79.0,10.0,27.0,21.0,26.0,11.0,75.0,5.0,12.0,0.0,3.0,2594.0,48.0,16.0,46,23.0,104.0,,test,51,095
12.0,292.0,1026,2842.0,51119,23.0,2.0,24.0,91.0,12.0,15.0,32.0,92.0,0.0,9.0,74.0,18.0,28.0,31.0,34.0,19.0,47.0,6.0,18.0,0.0,2.0,1829.0,45.0,9.0,46,29.0,139.0,,test,51,119
13.0,219.0,1057,2730.0,51121,9.0,3.0,17.0,86.0,12.0,12.0,48.0,85.0,2.0,7.0,74.0,14.0,29.0,21.0,27.0,14.0,74.0,6.0,17.0,0.0,3.0,1575.0,60.0,12.0,46,14.0,148.0,,test,51,121
13.0,324.0,1241,8037.0,51143,21.0,4.0,21.0,87.0,10.0,19.0,44.0,89.0,5.0,9.0,67.0,20.0,29.0,28.0,32.0,25.0,51.0,8.0,18.0,17.0,4.0,1586.0,63.0,0.0,46,36.0,101.0,,test,51,143
12.0,612.0,1275,5542.0,51147,28.0,4.0,27.0,90.0,13.0,10.0,41.0,85.0,6.0,12.0,61.0,18.0,32.0,29.0,34.0,27.0,46.0,9.0,18.0,0.0,3.0,1949.0,59.0,4.0,46,18.0,155.0,,test,51,147
13.0,218.0,1283,3972.0,51155,16.0,5.0,24.0,89.0,14.0,26.0,67.0,87.0,6.0,10.0,68.0,28.0,27.0,25.0,36.0,33.0,51.0,7.0,16.0,0.0,5.0,1739.0,104.0,12.0,46,50.0,251.0,,test,51,155
12.0,106.0,1344,5189.0,51165,18.0,3.0,13.0,88.0,11.0,11.0,47.0,91.0,6.0,8.0,58.0,15.0,27.0,21.0,22.0,13.0,49.0,6.0,19.0,10.0,3.0,4019.0,71.0,7.0,46,31.0,58.0,,test,51,165
13.0,140.0,1665,2174.0,51191,16.0,5.0,20.0,89.0,9.0,22.0,51.0,91.0,4.0,9.0,66.0,17.0,27.0,30.0,30.0,25.0,61.0,8.0,17.0,0.0,4.0,1483.0,86.0,2.0,46,44.0,118.0,,test,51,191
12.0,447.0,1686,1752.0,51193,20.0,3.0,29.0,87.0,14.0,16.0,23.0,88.0,5.0,9.0,65.0,18.0,29.0,31.0,38.0,21.0,37.0,8.0,19.0,0.0,4.0,8727.0,56.0,6.0,46,54.0,80.0,,test,51,193
13.0,257.0,120,3440.0,51515,23.0,2.0,29.0,87.0,12.0,13.0,56.0,89.0,5.0,8.0,60.0,11.0,30.0,26.0,51.0,5.0,63.0,9.0,16.0,5.0,2.0,2594.0,64.0,0.0,46,53.0,282.0,,test,51,515
12.0,1114.0,528,1546.0,51595,18.0,3.0,34.0,88.0,12.0,15.0,45.0,89.0,1.0,12.0,66.0,18.0,33.0,30.0,66.0,19.0,44.0,13.0,18.0,5.0,3.0,2594.0,117.0,34.0,46,48.0,693.0,,test,51,595
12.0,307.0,692,1316.0,51660,6.0,3.0,24.0,87.0,12.0,8.0,42.0,85.0,4.0,7.0,63.0,4.0,29.0,24.0,33.0,5.0,58.0,7.0,22.0,5.0,2.0,2594.0,62.0,6.0,46,13.0,268.0,,test,51,660
13.0,402.0,1292,1910.0,51750,18.0,3.0,19.0,91.0,12.0,11.0,44.0,92.0,7.0,9.0,80.0,18.0,28.0,22.0,35.0,13.0,74.0,8.0,19.0,5.0,4.0,1028.0,50.0,12.0,46,9.0,490.0,,test,51,750
11.0,304.0,398,1956.0,53015,12.0,4.0,27.0,87.0,18.0,19.0,45.0,80.0,10.0,7.0,71.0,22.0,37.0,23.0,35.0,24.0,60.0,12.0,16.0,0.0,5.0,1576.0,60.0,7.0,47,48.0,275.0,,test,53,015
12.0,184.0,782,1908.0,53031,17.0,4.0,24.0,90.0,17.0,15.0,34.0,82.0,8.0,4.0,69.0,16.0,25.0,17.0,31.0,16.0,66.0,10.0,18.0,1.0,4.0,1068.0,38.0,20.0,47,25.0,188.0,,test,53,031
10.0,197.0,844,4119.0,53039,19.0,3.0,27.0,90.0,15.0,15.0,33.0,73.0,9.0,6.0,73.0,17.0,27.0,23.0,35.0,17.0,55.0,11.0,19.0,0.0,4.0,1457.0,47.0,5.0,47,37.0,88.0,,test,53,039
11.0,227.0,975,3711.0,53045,18.0,5.0,22.0,86.0,16.0,19.0,45.0,68.0,2.0,6.0,66.0,17.0,31.0,21.0,32.0,26.0,52.0,11.0,18.0,0.0,5.0,4340.0,50.0,7.0,47,44.0,336.0,,test,53,045
11.0,341.0,1468,1511.0,53063,8.0,4.0,18.0,88.0,17.0,14.0,50.0,81.0,4.0,7.0,72.0,17.0,28.0,21.0,30.0,19.0,70.0,9.0,16.0,0.0,4.0,1210.0,42.0,11.0,47,29.0,380.0,,test,53,063
13.0,83.0,185,3717.0,54007,31.0,4.0,30.0,86.0,7.0,23.0,35.0,81.0,9.0,9.0,55.0,16.0,34.0,35.0,27.0,24.0,36.0,10.0,19.0,0.0,5.0,2907.0,76.0,14.0,48,50.0,266.0,,test,54,007
12.0,114.0,683,1765.0,54031,33.0,3.0,24.0,86.0,11.0,16.0,33.0,79.0,16.0,7.0,67.0,24.0,33.0,28.0,33.0,22.0,36.0,8.0,19.0,0.0,4.0,7034.0,84.0,0.0,48,43.0,226.0,,test,54,031
13.0,106.0,777,2672.0,54035,22.0,4.0,27.0,80.0,12.0,21.0,58.0,76.0,4.0,8.0,62.0,15.0,36.0,30.0,29.0,26.0,56.0,11.0,18.0,0.0,6.0,2656.0,105.0,7.0,48,42.0,76.0,,test,54,035
12.0,296.0,1018,2441.0,54055,20.0,5.0,34.0,86.0,6.0,25.0,50.0,73.0,10.0,13.0,60.0,20.0,34.0,35.0,30.0,28.0,50.0,8.0,19.0,19.0,6.0,1448.0,100.0,6.0,48,62.0,383.0,,test,54,055
13.0,112.0,1593,1453.0,54093,22.0,3.0,25.0,86.0,7.0,15.0,29.0,82.0,1.0,7.0,56.0,14.0,33.0,38.0,22.0,27.0,44.0,11.0,21.0,13.0,5.0,1424.0,76.0,28.0,48,37.0,354.0,,test,54,093
13.0,157.0,1722,5731.0,54105,22.0,2.0,30.0,85.0,9.0,16.0,33.0,90.0,0.0,9.0,69.0,15.0,38.0,29.0,23.0,27.0,46.0,11.0,20.0,0.0,3.0,5731.0,112.0,0.0,48,41.0,203.0,,test,54,105
12.0,50.0,1738,4758.0,54109,32.0,7.0,34.0,81.0,6.0,36.0,44.0,82.0,1.0,11.0,48.0,24.0,36.0,42.0,25.0,35.0,35.0,9.0,18.0,3.0,8.0,3391.0,140.0,4.0,48,60.0,204.0,,test,54,109
9.0,68.0,59,2101.0,55003,12.0,4.0,26.0,88.0,23.0,11.0,33.0,90.0,13.0,5.0,68.0,23.0,30.0,21.0,37.0,17.0,67.0,10.0,12.0,4.0,4.0,2049.0,51.0,12.0,49,30.0,245.0,,test,55,003
9.0,380.0,203,1627.0,55009,10.0,3.0,15.0,89.0,26.0,14.0,45.0,87.0,6.0,7.0,75.0,14.0,30.0,20.0,29.0,19.0,65.0,7.0,11.0,0.0,4.0,1421.0,41.0,13.0,49,32.0,215.0,,test,55,009
11.0,228.0,212,1710.0,55011,17.0,3.0,18.0,88.0,28.0,20.0,10.0,91.0,7.0,6.0,73.0,29.0,32.0,25.0,24.0,16.0,57.0,6.0,11.0,0.0,4.0,3394.0,53.0,22.0,49,19.0,34.0,,test,55,011
10.0,129.0,223,3117.0,55013,17.0,2.0,27.0,86.0,21.0,13.0,11.0,56.0,4.0,7.0,65.0,18.0,31.0,25.0,37.0,13.0,55.0,9.0,14.0,21.0,3.0,3861.0,70.0,13.0,49,35.0,137.0,,test,55,013
9.0,90.0,558,4470.0,55037,17.0,2.0,20.0,88.0,24.0,14.0,13.0,96.0,22.0,6.0,85.0,13.0,29.0,24.0,23.0,24.0,56.0,9.0,14.0,0.0,4.0,1470.0,42.0,0.0,49,27.0,167.0,,test,55,037
9.0,118.0,766,3001.0,55051,17.0,2.0,22.0,90.0,30.0,7.0,15.0,94.0,7.0,6.0,67.0,17.0,28.0,24.0,31.0,18.0,67.0,11.0,14.0,23.0,3.0,1476.0,46.0,0.0,49,27.0,257.0,,test,55,051
10.0,281.0,1256,1634.0,55097,12.0,3.0,15.0,92.0,25.0,11.0,36.0,88.0,7.0,6.0,76.0,12.0,28.0,23.0,21.0,17.0,66.0,7.0,10.0,0.0,3.0,1346.0,52.0,9.0,49,16.0,105.0,,test,55,097
10.0,183.0,1360,2482.0,55107,17.0,2.0,29.0,92.0,16.0,13.0,40.0,87.0,9.0,7.0,75.0,16.0,29.0,27.0,26.0,13.0,47.0,11.0,13.0,14.0,3.0,1226.0,68.0,0.0,49,32.0,87.0,,test,55,107
11.0,179.0,1654,2501.0,55127,16.0,3.0,18.0,87.0,21.0,14.0,39.0,89.0,8.0,7.0,67.0,16.0,26.0,22.0,26.0,20.0,58.0,8.0,13.0,4.0,3.0,2559.0,52.0,13.0,49,24.0,107.0,,test,55,127
7.0,72.0,914,1817.0,56023,25.0,3.0,13.0,71.0,14.0,12.0,29.0,86.0,3.0,9.0,61.0,13.0,22.0,22.0,19.0,14.0,57.0,8.0,19.0,0.0,3.0,1508.0,42.0,6.0,50,35.0,121.0,,test,56,023
6.0,106.0,1663,1448.0,56043,26.0,2.0,15.0,71.0,11.0,11.0,36.0,78.0,3.0,6.0,40.0,13.0,25.0,25.0,20.0,14.0,64.0,6.0,19.0,0.0,3.0,2138.0,95.0,23.0,50,43.0,153.0,,test,56,043
13.0,363.0,76,3935.0,1001,24.0,4.0,21.0,85.0,17.0,23.0,52.0,80.0,10.0,9.0,69.0,24.0,34.0,32.0,26.0,24.0,54.0,8.0,14.0,0.0,5.0,2731.0,71.0,7.0,0,43.0,300.0,,test,10,01
13.0,150.0,968,5274.0,1093,32.0,5.0,33.0,88.0,3.0,22.0,53.0,73.0,1.0,9.0,60.0,21.0,33.0,36.0,31.0,22.0,49.0,11.0,17.0,0.0,5.0,1465.0,137.0,0.0,0,65.0,178.0,,test,10,93
13.0,188.0,972,3490.0,1095,27.0,5.0,28.0,81.0,13.0,21.0,48.0,82.0,7.0,8.0,60.0,19.0,29.0,32.0,32.0,30.0,43.0,9.0,22.0,0.0,5.0,1792.0,96.0,2.0,0,76.0,285.0,,test,10,95
14.0,532.0,1228,2005.0,1107,31.0,3.0,35.0,87.0,8.0,26.0,44.0,75.0,2.0,13.0,65.0,30.0,36.0,33.0,48.0,14.0,41.0,11.0,17.0,0.0,5.0,2817.0,88.0,10.0,0,42.0,268.0,,test,11,07
12.0,1021.0,1231,4366.0,1109,28.0,4.0,34.0,82.0,11.0,22.0,57.0,69.0,6.0,10.0,67.0,21.0,37.0,32.0,45.0,19.0,56.0,8.0,18.0,0.0,5.0,1831.0,96.0,6.0,0,35.0,357.0,,test,11,09
13.0,816.0,1361,6722.0,1113,28.0,4.0,30.0,80.0,10.0,20.0,65.0,65.0,8.0,11.0,58.0,21.0,39.0,37.0,47.0,22.0,53.0,10.0,17.0,0.0,5.0,3325.0,62.0,6.0,0,57.0,451.0,,test,11,13
0.0,908.0,33,1030.0,2020,9.0,3.0,12.0,66.0,19.0,13.0,50.0,72.0,5.0,6.0,57.0,16.0,26.0,22.0,30.0,17.0,70.0,6.0,18.0,34.0,3.0,1086.0,44.0,13.0,1,39.0,887.0,,test,20,20
0.0,453.0,978,2336.0,2170,15.0,3.0,15.0,79.0,18.0,14.0,47.0,70.0,6.0,6.0,59.0,17.0,30.0,24.0,24.0,28.0,62.0,9.0,21.0,1.0,4.0,1910.0,58.0,9.0,1,33.0,688.0,,test,21,70
0.0,962.0,1451,3150.0,2232,15.0,2.0,21.0,68.0,28.0,12.0,31.0,79.0,22.0,5.0,60.0,21.0,32.0,25.0,35.0,25.0,64.0,16.0,31.0,8.0,3.0,2110.0,60.0,0.0,1,52.0,688.0,,test,22,32
13.0,107.0,853,2607.0,4012,41.0,5.0,38.0,69.0,22.0,23.0,42.0,75.0,19.0,6.0,50.0,24.0,30.0,34.0,46.0,17.0,41.0,10.0,26.0,2.0,5.0,2274.0,76.0,0.0,2,82.0,402.0,,test,40,12
12.0,421.0,1232,1953.0,4019,14.0,3.0,29.0,80.0,16.0,15.0,50.0,74.0,7.0,7.0,72.0,19.0,26.0,20.0,37.0,16.0,64.0,8.0,18.0,3.0,4.0,1249.0,42.0,11.0,2,47.0,463.0,,test,40,19
12.0,261.0,236,3981.0,5013,28.0,4.0,22.0,78.0,8.0,21.0,50.0,83.0,32.0,12.0,52.0,22.0,34.0,37.0,54.0,23.0,37.0,9.0,22.0,8.0,3.0,5331.0,78.0,0.0,3,44.0,80.0,,test,50,13
11.0,208.0,258,3966.0,5015,28.0,4.0,30.0,86.0,12.0,20.0,23.0,76.0,4.0,7.0,59.0,20.0,26.0,28.0,29.0,25.0,44.0,6.0,29.0,1.0,5.0,1720.0,64.0,11.0,3,70.0,261.0,,test,50,15
12.0,254.0,339,3292.0,5023,35.0,5.0,26.0,87.0,10.0,24.0,42.0,84.0,5.0,9.0,69.0,20.0,27.0,32.0,27.0,23.0,50.0,8.0,23.0,25.0,5.0,1733.0,63.0,4.0,3,51.0,257.0,,test,50,23
12.0,139.0,775,2888.0,5065,19.0,6.0,32.0,79.0,11.0,30.0,40.0,90.0,3.0,8.0,62.0,20.0,29.0,32.0,30.0,25.0,43.0,9.0,23.0,41.0,7.0,3417.0,91.0,0.0,3,56.0,50.0,,test,50,65
12.0,368.0,914,8772.0,5079,32.0,4.0,29.0,78.0,5.0,25.0,13.0,82.0,21.0,10.0,64.0,24.0,36.0,31.0,46.0,23.0,31.0,9.0,21.0,43.0,5.0,1410.0,75.0,7.0,3,61.0,132.0,,test,50,79
12.0,249.0,1218,3981.0,5105,38.0,3.0,27.0,88.0,14.0,21.0,60.0,88.0,5.0,8.0,51.0,23.0,32.0,34.0,29.0,23.0,39.0,9.0,20.0,15.0,6.0,1046.0,72.0,0.0,3,49.0,250.0,,test,51,05
11.0,371.0,226,1479.0,6007,18.0,4.0,28.0,79.0,19.0,15.0,54.0,85.0,7.0,6.0,65.0,19.0,25.0,17.0,36.0,19.0,66.0,14.0,19.0,0.0,4.0,1496.0,67.0,9.0,4,28.0,383.0,,test,60,07
12.0,134.0,514,1462.0,6017,12.0,3.0,13.0,85.0,19.0,10.0,40.0,92.0,5.0,6.0,71.0,15.0,21.0,15.0,23.0,13.0,67.0,12.0,14.0,0.0,3.0,1341.0,40.0,10.0,4,19.0,272.0,,test,60,17
11.0,650.0,821,2456.0,6029,17.0,4.0,35.0,80.0,16.0,24.0,58.0,79.0,5.0,7.0,58.0,27.0,29.0,24.0,36.0,17.0,43.0,15.0,23.0,10.0,4.0,2021.0,78.0,5.0,4,65.0,586.0,,test,60,29
12.0,324.0,834,2131.0,6031,18.0,4.0,30.0,76.0,16.0,27.0,64.0,77.0,6.0,7.0,56.0,22.0,28.0,22.0,30.0,15.0,47.0,16.0,20.0,22.0,5.0,2890.0,79.0,7.0,4,67.0,405.0,,test,60,31
15.0,211.0,1049,3611.0,6051,15.0,3.0,16.0,91.0,18.0,8.0,30.0,76.0,8.0,9.0,67.0,22.0,21.0,14.0,23.0,4.0,55.0,10.0,24.0,7.0,4.0,1778.0,43.0,7.0,4,25.0,396.0,,test,60,51
12.0,270.0,1246,1851.0,6063,17.0,3.0,22.0,74.0,21.0,6.0,26.0,63.0,2.0,5.0,66.0,13.0,24.0,20.0,36.0,16.0,58.0,16.0,19.0,32.0,3.0,1108.0,69.0,20.0,4,23.0,607.0,,test,60,63
10.0,338.0,1395,1460.0,6083,10.0,3.0,21.0,87.0,18.0,21.0,45.0,86.0,3.0,6.0,69.0,27.0,20.0,16.0,29.0,11.0,58.0,9.0,21.0,3.0,4.0,1252.0,35.0,13.0,4,36.0,438.0,,test,60,83
9.0,248.0,5,2035.0,8001,12.0,4.0,23.0,81.0,19.0,17.0,56.0,65.0,5.0,9.0,55.0,19.0,25.0,21.0,30.0,21.0,54.0,10.0,23.0,0.0,4.0,2073.0,56.0,5.0,5,58.0,402.0,,test,80,01
10.0,0.0,420,2651.0,8027,20.0,3.0,29.0,79.0,22.0,8.0,14.0,92.0,8.0,9.0,71.0,16.0,21.0,22.0,38.0,14.0,51.0,7.0,23.0,0.0,2.0,2138.0,39.0,0.0,5,44.0,266.0,,test,80,27
8.0,189.0,662,3232.0,8051,15.0,3.0,18.0,78.0,25.0,7.0,21.0,88.0,2.0,10.0,70.0,14.0,16.0,15.0,22.0,15.0,77.0,6.0,24.0,15.0,3.0,1914.0,45.0,26.0,5,14.0,291.0,,test,80,51
10.0,97.0,838,9322.0,8063,28.0,3.0,22.0,73.0,16.0,23.0,50.0,94.0,8.0,8.0,54.0,17.0,27.0,27.0,25.0,17.0,56.0,5.0,27.0,3.0,3.0,1374.0,80.0,24.0,5,46.0,185.0,,test,80,63
8.0,160.0,879,1471.0,8069,9.0,3.0,14.0,84.0,17.0,11.0,50.0,83.0,5.0,8.0,71.0,13.0,19.0,14.0,22.0,16.0,78.0,7.0,16.0,0.0,3.0,1257.0,47.0,14.0,5,21.0,261.0,,test,80,69
9.0,224.0,1065,1680.0,8087,15.0,3.0,20.0,84.0,17.0,25.0,35.0,72.0,5.0,8.0,57.0,23.0,26.0,24.0,33.0,16.0,49.0,6.0,24.0,5.0,4.0,1749.0,65.0,14.0,5,65.0,118.0,,test,80,87
11.0,239.0,1171,4822.0,8089,23.0,3.0,35.0,71.0,13.0,15.0,33.0,82.0,16.0,11.0,65.0,29.0,26.0,24.0,42.0,21.0,54.0,9.0,20.0,15.0,3.0,1257.0,83.0,11.0,5,62.0,329.0,,test,80,89
10.0,352.0,1282,1545.0,8101,15.0,4.0,27.0,84.0,15.0,17.0,48.0,68.0,16.0,9.0,65.0,19.0,24.0,20.0,40.0,23.0,60.0,10.0,17.0,1.0,4.0,1245.0,56.0,5.0,5,63.0,582.0,,test,81,01
10.0,16.0,1369,3078.0,8109,20.0,3.0,42.0,66.0,14.0,19.0,36.0,81.0,51.0,11.0,45.0,17.0,21.0,19.0,35.0,19.0,43.0,10.0,34.0,0.0,5.0,1534.0,56.0,0.0,5,58.0,241.0,,test,81,09
9.0,83.0,1665,2500.0,8121,35.0,4.0,20.0,90.0,12.0,13.0,33.0,89.0,19.0,6.0,59.0,17.0,21.0,27.0,26.0,13.0,60.0,5.0,26.0,0.0,4.0,2044.0,53.0,0.0,5,34.0,180.0,,test,81,21
10.0,456.0,694,1182.0,9003,8.0,3.0,17.0,87.0,18.0,11.0,38.0,80.0,4.0,9.0,72.0,20.0,24.0,23.0,35.0,16.0,66.0,9.0,10.0,0.0,3.0,1164.0,61.0,13.0,6,28.0,331.0,,test,90,03
12.0,496.0,1526,4898.0,10005,21.0,3.0,23.0,86.0,18.0,14.0,37.0,81.0,5.0,8.0,74.0,17.0,29.0,26.0,41.0,21.0,48.0,7.0,15.0,3.0,4.0,1663.0,56.0,13.0,7,56.0,565.0,,test,10,005
12.0,929.0,470,0.0,11001,7.0,3.0,31.0,79.0,19.0,12.0,52.0,59.0,1.0,11.0,67.0,23.0,22.0,20.0,61.0,17.0,76.0,10.0,9.0,2.0,3.0,0.0,53.0,12.0,8,47.0,1373.0,,test,11,001
9.0,431.0,368,3009.0,12023,35.0,4.0,32.0,82.0,16.0,22.0,51.0,63.0,8.0,9.0,65.0,22.0,34.0,29.0,43.0,25.0,46.0,10.0,22.0,0.0,5.0,2049.0,96.0,13.0,9,66.0,564.0,,test,12,023
7.0,326.0,613,3421.0,12043,44.0,3.0,34.0,84.0,16.0,18.0,67.0,48.0,7.0,10.0,58.0,17.0,35.0,34.0,51.0,21.0,32.0,10.0,33.0,0.0,3.0,1283.0,108.0,0.0,9,50.0,365.0,,test,12,043
11.0,474.0,777,6409.0,12063,26.0,4.0,29.0,86.0,10.0,19.0,51.0,65.0,2.0,10.0,67.0,23.0,33.0,32.0,34.0,22.0,46.0,8.0,19.0,9.0,4.0,2484.0,89.0,2.0,9,55.0,545.0,,test,12,063
10.0,583.0,782,5366.0,12065,41.0,4.0,28.0,81.0,10.0,20.0,67.0,39.0,9.0,11.0,60.0,24.0,34.0,29.0,37.0,21.0,40.0,9.0,22.0,0.0,4.0,4920.0,52.0,7.0,9,57.0,1117.0,,test,12,065
10.0,289.0,1088,3702.0,12089,28.0,4.0,18.0,86.0,13.0,16.0,46.0,80.0,7.0,8.0,73.0,17.0,29.0,24.0,29.0,20.0,52.0,10.0,19.0,32.0,4.0,2534.0,59.0,16.0,9,46.0,597.0,,test,12,089
8.0,532.0,1162,2433.0,12095,14.0,3.0,26.0,85.0,17.0,15.0,48.0,71.0,6.0,9.0,66.0,20.0,27.0,24.0,38.0,15.0,65.0,10.0,25.0,0.0,3.0,1385.0,80.0,7.0,9,39.0,912.0,,test,12,095
8.0,419.0,1235,1683.0,12103,14.0,4.0,24.0,85.0,18.0,16.0,41.0,65.0,5.0,9.0,70.0,21.0,24.0,21.0,39.0,21.0,62.0,11.0,22.0,0.0,4.0,1145.0,62.0,13.0,9,38.0,740.0,,test,12,103
8.0,451.0,1285,3784.0,12107,30.0,4.0,42.0,80.0,15.0,24.0,53.0,63.0,13.0,10.0,67.0,23.0,35.0,32.0,47.0,26.0,32.0,12.0,23.0,0.0,4.0,2857.0,90.0,8.0,9,73.0,1059.0,,test,12,107
12.0,235.0,1399,4596.0,12113,17.0,3.0,16.0,83.0,16.0,14.0,52.0,78.0,10.0,8.0,68.0,14.0,28.0,25.0,27.0,24.0,64.0,9.0,20.0,10.0,5.0,1600.0,78.0,9.0,9,34.0,172.0,,test,12,113
8.0,333.0,1422,2144.0,12117,11.0,3.0,17.0,85.0,20.0,12.0,47.0,79.0,7.0,8.0,67.0,20.0,25.0,20.0,30.0,18.0,71.0,10.0,20.0,11.0,3.0,1352.0,69.0,11.0,9,25.0,396.0,,test,12,117
10.0,288.0,1547,2582.0,12123,25.0,4.0,31.0,84.0,12.0,25.0,47.0,61.0,10.0,10.0,55.0,24.0,35.0,31.0,42.0,30.0,39.0,11.0,19.0,90.0,5.0,2821.0,80.0,9.0,9,73.0,1049.0,,test,12,123
11.0,259.0,139,6501.0,13019,27.0,4.0,35.0,83.0,14.0,24.0,50.0,67.0,6.0,10.0,63.0,26.0,31.0,30.0,33.0,34.0,45.0,12.0,24.0,0.0,5.0,6443.0,112.0,0.0,10,81.0,303.0,,test,13,019
13.0,806.0,218,7887.0,13033,33.0,3.0,43.0,85.0,10.0,18.0,35.0,67.0,5.0,13.0,61.0,20.0,37.0,31.0,51.0,10.0,40.0,11.0,20.0,0.0,4.0,2597.0,112.0,0.0,10,73.0,761.0,,test,13,033
13.0,321.0,347,1708.0,13067,9.0,3.0,18.0,86.0,16.0,10.0,50.0,72.0,9.0,8.0,68.0,17.0,24.0,21.0,28.0,15.0,72.0,9.0,20.0,0.0,3.0,1711.0,59.0,12.0,10,33.0,304.0,,test,13,067
13.0,198.0,679,5828.0,13143,36.0,4.0,29.0,84.0,18.0,21.0,48.0,68.0,2.0,8.0,63.0,20.0,31.0,28.0,36.0,20.0,40.0,10.0,21.0,0.0,4.0,2214.0,59.0,7.0,10,61.0,467.0,,test,13,143
13.0,248.0,777,2196.0,13157,26.0,4.0,21.0,86.0,10.0,20.0,45.0,81.0,0.0,8.0,62.0,16.0,26.0,26.0,26.0,25.0,51.0,10.0,21.0,0.0,4.0,2094.0,66.0,10.0,10,54.0,178.0,,test,13,157
12.0,371.0,793,4201.0,13167,19.0,5.0,37.0,88.0,10.0,26.0,75.0,79.0,8.0,12.0,55.0,20.0,35.0,30.0,40.0,16.0,38.0,13.0,23.0,85.0,6.0,3323.0,71.0,0.0,10,70.0,506.0,,test,13,167
13.0,224.0,1200,8438.0,13223,15.0,4.0,16.0,84.0,12.0,18.0,53.0,76.0,6.0,8.0,64.0,23.0,26.0,25.0,28.0,20.0,58.0,9.0,18.0,6.0,5.0,7933.0,93.0,11.0,10,28.0,229.0,,test,13,223
12.0,957.0,1506,7725.0,13259,23.0,3.0,45.0,78.0,10.0,18.0,20.0,76.0,7.0,13.0,43.0,20.0,35.0,31.0,54.0,20.0,37.0,11.0,21.0,29.0,4.0,1512.0,142.0,0.0,10,88.0,500.0,,test,13,259
12.0,364.0,1546,1522.0,13267,24.0,7.0,44.0,83.0,15.0,22.0,55.0,60.0,1.0,9.0,55.0,22.0,29.0,28.0,41.0,24.0,31.0,10.0,28.0,0.0,6.0,5119.0,104.0,0.0,10,91.0,184.0,,test,13,267
12.0,719.0,1554,9654.0,13273,20.0,4.0,48.0,62.0,10.0,18.0,50.0,76.0,0.0,17.0,59.0,20.0,38.0,31.0,61.0,20.0,34.0,11.0,21.0,0.0,4.0,9384.0,50.0,0.0,10,92.0,473.0,,test,13,273
12.0,702.0,1576,2769.0,13279,31.0,4.0,39.0,87.0,14.0,20.0,59.0,73.0,9.0,10.0,62.0,21.0,32.0,32.0,37.0,24.0,42.0,11.0,24.0,1.0,4.0,1365.0,88.0,0.0,10,84.0,598.0,,test,13,279
